num_individuals,num_neighbors,num_facts,starting_knowledge,investigation_probability,philosophy,truth_mean,truth_total,false_mean,false_total
60,8,600,15,0.0,reid,0.6297365334149894,17523,0.37026346658501086,10303
60,8,600,15,0.0,reid,0.6534478112663531,18107,0.3465521887336467,9603
60,8,600,15,0.0,reid,0.6255601790406354,17597,0.3744398209593645,10533
60,8,600,15,0.0,direct,0.904974919420472,9519,0.09502508057952816,1005
60,8,600,15,0.0,direct,0.9430533005938984,8617,0.056946699406101614,525
60,8,600,15,0.0,direct,0.9084119328566095,12885,0.09158806714339005,1303
60,8,600,15,0.0,direct,0.9420296709959336,9313,0.057970329004066505,578
60,8,600,15,0.0,direct,0.9211601288383235,9878,0.07883987116167608,850
60,8,600,15,0.0,direct,0.9297876615821291,10046,0.07021233841787074,763
60,8,600,15,0.0,direct,0.9583044120573709,7602,0.04169558794262875,335
60,8,600,15,0.0,direct,0.9655442236714735,9053,0.034455776328526186,328
60,8,600,15,0.0,direct,0.8948313449832374,13649,0.10516865501676269,1608
60,8,600,15,0.0,direct,0.9283575417911016,10256,0.07164245820889832,796
60,8,600,15,0.0,indirect,0.6415855594235377,17428,0.3584144405764626,9738
60,8,600,15,0.0,indirect,0.555219600103356,15180,0.44478039989664403,12162
60,8,600,15,0.0,indirect,0.6752108338493117,18301,0.3247891661506884,8810
60,8,600,15,0.0,indirect,0.639926433504017,17309,0.36007356649598316,9729
60,8,600,15,0.0,indirect,0.5937532991046559,16387,0.40624670089534437,11216
60,8,600,15,0.0,indirect,0.6021595506798502,16855,0.39784044932014984,11136
60,8,600,15,0.0,indirect,0.6376481027182999,17425,0.3623518972817003,9907
60,8,600,15,0.0,indirect,0.5861933034114402,16069,0.4138066965885598,11327
60,8,600,15,0.0,indirect,0.703471247371951,19411,0.29652875262804923,8182
60,8,600,15,0.0,indirect,0.5096256745411096,13426,0.4903743254588903,12921
60,8,600,15,0.2,skeptical,0.5580891330891332,496,0.4419108669108668,392
60,8,600,15,0.2,skeptical,0.5753174603174602,511,0.4246825396825397,377
60,8,600,15,0.2,skeptical,0.6083577533577533,544,0.3916422466422466,347
60,8,600,15,0.2,skeptical,0.5250000000000001,467,0.4749999999999999,422
60,8,600,15,0.2,skeptical,0.6677777777777778,590,0.33222222222222236,296
60,8,600,15,0.2,skeptical,0.562857142857143,500,0.4371428571428571,391
60,8,600,15,0.2,skeptical,0.5644444444444444,502,0.4355555555555554,386
60,8,600,15,0.2,skeptical,0.6419841269841269,567,0.35801587301587295,318
60,8,600,15,0.2,skeptical,0.6538888888888887,580,0.3461111111111109,305
60,8,600,15,0.2,skeptical,0.6086752136752137,542,0.39132478632478646,350
60,8,600,15,0.2,reid,0.5972149122807019,16329,0.40278508771929833,11013
60,8,600,15,0.2,reid,0.5616154954418561,15418,0.43838450455814393,12035
60,8,600,15,0.2,reid,0.6443105660851738,18223,0.3556894339148265,10060
60,8,600,15,0.2,reid,0.5587587445151982,15609,0.44124125548480175,12326
60,8,600,15,0.2,reid,0.6509100627900823,18146,0.3490899372099175,9732
60,8,600,15,0.2,reid,0.5428510553861872,15038,0.4571489446138129,12664
60,8,600,15,0.2,reid,0.561112915083223,15810,0.4388870849167769,12366
60,8,600,15,0.2,reid,0.6057889569221265,16781,0.39421104307787325,10920
60,8,600,15,0.2,reid,0.6423564989680745,18223,0.35764350103192555,10146
60,8,600,15,0.2,reid,0.5560578722761255,15707,0.44394212772387465,12540
60,8,600,15,0.2,direct,0.9045802294863543,13478,0.09541977051364553,1425
60,8,600,15,0.2,direct,0.9216636063643971,11375,0.07833639363560228,971
60,8,600,15,0.2,direct,0.8636809138370792,13361,0.13631908616292074,2112
60,8,600,15,0.2,direct,0.9420827680350214,14193,0.05791723196497876,876
60,8,600,15,0.2,direct,0.9079601873307233,11302,0.09203981266927644,1149
60,8,600,15,0.2,direct,0.9161284215232466,11960,0.0838715784767534,1099
60,8,600,15,0.2,direct,0.9010012998789687,11004,0.09899870012103115,1214
60,8,600,15,0.2,direct,0.9309691615345642,10435,0.06903083846543573,779
60,8,600,15,0.2,direct,0.9475995595865443,8810,0.05240044041345567,493
60,8,600,15,0.2,direct,0.8308503163679195,9325,0.16914968363208063,1904
60,8,600,15,0.2,indirect,0.5464596080772204,15092,0.4535403919227797,12526
60,8,600,15,0.2,indirect,0.5983848821223514,16483,0.4016151178776485,11068
60,8,600,15,0.2,indirect,0.5752519432316728,15852,0.42474805676832694,11702
60,8,600,15,0.2,indirect,0.5680288361665486,15738,0.4319711638334514,11968
60,8,600,15,0.2,indirect,0.5718011164767414,15147,0.42819888352325886,11346
60,8,600,15,0.2,indirect,0.6248765240493698,17238,0.3751234759506302,10350
60,8,600,15,0.2,indirect,0.6210891668432499,16647,0.37891083315675,10164
60,8,600,15,0.2,indirect,0.6051244373454817,16533,0.3948755626545186,10790
60,8,600,15,0.2,indirect,0.5600360071633871,15712,0.4399639928366128,12339
60,8,600,15,0.2,indirect,0.6235644220941009,17404,0.3764355779058989,10509
60,8,600,15,0.4,skeptical,0.5723809523809524,509,0.42761904761904757,382
60,8,600,15,0.4,skeptical,0.6124603174603176,542,0.3875396825396825,345
60,8,600,15,0.4,skeptical,0.5573076923076922,494,0.44269230769230766,394
60,8,600,15,0.4,skeptical,0.5877777777777777,522,0.41222222222222216,366
60,8,600,15,0.4,skeptical,0.6589682539682541,587,0.34103174603174596,302
60,8,600,15,0.4,skeptical,0.6339987789987792,564,0.3660012210012209,325
60,8,600,15,0.4,skeptical,0.6243650793650792,557,0.37563492063492065,336
60,8,600,15,0.4,skeptical,0.6157936507936507,550,0.3842063492063493,343
60,8,600,15,0.4,skeptical,0.5855555555555554,522,0.4144444444444446,367
60,8,600,15,0.4,skeptical,0.6673809523809523,595,0.3326190476190476,296
60,8,600,15,0.4,reid,0.5519866613991516,15677,0.4480133386008484,12724
60,8,600,15,0.4,reid,0.6071705632848593,16934,0.3928294367151406,10956
60,8,600,15,0.4,reid,0.6300336867701578,17910,0.3699663132298421,10517
60,8,600,15,0.4,reid,0.621163003707108,17843,0.378836996292892,10882
60,8,600,15,0.4,reid,0.6431539048258852,17587,0.3568460951741149,9758
60,8,600,15,0.4,reid,0.460824273281194,12909,0.5391757267188061,15104
60,8,600,15,0.4,reid,0.6324713790290978,17374,0.36752862097090233,10096
60,8,600,15,0.4,reid,0.6056458536796189,16729,0.3943541463203813,10893
60,8,600,15,0.4,reid,0.5831709767631811,16674,0.4168290232368189,11918
60,8,600,15,0.4,reid,0.6257625081463994,16965,0.3742374918536004,10146
60,8,600,15,0.4,direct,0.8975276035018538,8717,0.1024723964981458,999
60,8,600,15,0.4,direct,0.8732954045474138,11515,0.12670459545258575,1675
60,8,600,15,0.4,direct,0.9331258379154277,9218,0.0668741620845724,666
60,8,600,15,0.4,direct,0.9068609967169327,12608,0.0931390032830674,1299
60,8,600,15,0.4,direct,0.8983914954506272,9744,0.1016085045493723,1106
60,8,600,15,0.4,direct,0.9442684123073516,9119,0.05573158769264839,543
60,8,600,15,0.4,direct,0.9290559254900266,8775,0.07094407450997364,675
60,8,600,15,0.4,direct,0.8906548885520886,10190,0.10934511144791097,1256
60,8,600,15,0.4,direct,0.9455561835628824,7388,0.05444381643711742,431
60,8,600,15,0.4,direct,0.8755790096079756,11875,0.12442099039202399,1692
60,8,600,15,0.4,indirect,0.6231858709998409,16405,0.3768141290001591,9913
60,8,600,15,0.4,indirect,0.5509893053867336,15014,0.4490106946132663,12241
60,8,600,15,0.4,indirect,0.5626423836191201,15856,0.43735761638087994,12322
60,8,600,15,0.4,indirect,0.5755760432912304,15865,0.4244239567087696,11700
60,8,600,15,0.4,indirect,0.4826524363319678,13413,0.5173475636680321,14380
60,8,600,15,0.4,indirect,0.6461469965085495,17770,0.35385300349145055,9732
60,8,600,15,0.4,indirect,0.5929110328232959,15624,0.4070889671767041,10726
60,8,600,15,0.4,indirect,0.6313002692866765,17694,0.3686997307133237,10334
60,8,600,15,0.4,indirect,0.6585785304681958,18113,0.3414214695318048,9394
60,8,600,15,0.4,indirect,0.553885869599893,15141,0.446114130400107,12193
60,8,600,15,0.6000000000000001,skeptical,0.5763553113553116,511,0.4236446886446886,375
60,8,600,15,0.6000000000000001,skeptical,0.5836507936507938,519,0.4163492063492063,371
60,8,600,15,0.6000000000000001,skeptical,0.5326678876678879,476,0.4673321123321122,417
60,8,600,15,0.6000000000000001,skeptical,0.6408730158730161,570,0.35912698412698424,320
60,8,600,15,0.6000000000000001,skeptical,0.6251587301587304,557,0.3748412698412699,334
60,8,600,15,0.6000000000000001,skeptical,0.6555311355311356,584,0.34446886446886427,304
60,8,600,15,0.6000000000000001,skeptical,0.5700793650793652,507,0.429920634920635,381
60,8,600,15,0.6000000000000001,skeptical,0.6829365079365081,601,0.31706349206349216,280
60,8,600,15,0.6000000000000001,skeptical,0.6207142857142857,552,0.3792857142857142,337
60,8,600,15,0.6000000000000001,skeptical,0.6196031746031746,553,0.38039682539682523,340
60,8,600,15,0.6000000000000001,reid,0.5606569511146561,15620,0.439343048885344,12240
60,8,600,15,0.6000000000000001,reid,0.5542511006570245,15979,0.44574889934297546,12851
60,8,600,15,0.6000000000000001,reid,0.6156904929626502,16982,0.3843095070373499,10600
60,8,600,15,0.6000000000000001,reid,0.6179391885903193,17244,0.3820608114096809,10662
60,8,600,15,0.6000000000000001,reid,0.6086123339245727,17046,0.3913876660754275,10962
60,8,600,15,0.6000000000000001,reid,0.5799575797669682,16759,0.42004242023303207,12138
60,8,600,15,0.6000000000000001,reid,0.643765867711364,18026,0.3562341322886361,9975
60,8,600,15,0.6000000000000001,reid,0.6567207760887939,18002,0.343279223911206,9410
60,8,600,15,0.6000000000000001,reid,0.5989549006811312,16331,0.40104509931886895,10935
60,8,600,15,0.6000000000000001,reid,0.650578634049826,17792,0.349421365950174,9556
60,8,600,15,0.6000000000000001,direct,0.9390978186458436,9152,0.0609021813541561,598
60,8,600,15,0.6000000000000001,direct,0.9374468324139228,10968,0.06255316758607707,736
60,8,600,15,0.6000000000000001,direct,0.954428658004892,7003,0.04557134199510817,339
60,8,600,15,0.6000000000000001,direct,0.9066548853546017,12187,0.09334511464539826,1259
60,8,600,15,0.6000000000000001,direct,0.9029284379625868,10251,0.097071562037413,1106
60,8,600,15,0.6000000000000001,direct,0.9317911202203634,10896,0.06820887977963651,802
60,8,600,15,0.6000000000000001,direct,0.9205089708633482,8569,0.07949102913665189,745
60,8,600,15,0.6000000000000001,direct,0.9288214527704424,7994,0.07117854722955744,618
60,8,600,15,0.6000000000000001,direct,0.9108360611934139,8687,0.08916393880658587,856
60,8,600,15,0.6000000000000001,direct,0.88102951591929,11252,0.1189704840807098,1524
60,8,600,15,0.6000000000000001,indirect,0.5458608602549889,15212,0.45413913974501113,12660
60,8,600,15,0.6000000000000001,indirect,0.6113685296291208,16318,0.3886314703708792,10373
60,8,600,15,0.6000000000000001,indirect,0.6548890923445896,18123,0.34511090765541075,9551
60,8,600,15,0.6000000000000001,indirect,0.5818122688811059,15782,0.41818773111889423,11347
60,8,600,15,0.6000000000000001,indirect,0.6199549772591787,17041,0.38004502274082136,10449
60,8,600,15,0.6000000000000001,indirect,0.6642434608020218,18145,0.3357565391979785,9202
60,8,600,15,0.6000000000000001,indirect,0.6512820522198676,18371,0.34871794778013204,9838
60,8,600,15,0.6000000000000001,indirect,0.6874838500041597,18967,0.3125161499958403,8623
60,8,600,15,0.6000000000000001,indirect,0.7005201174674668,19757,0.2994798825325336,8458
60,8,600,15,0.6000000000000001,indirect,0.6146164265477612,16987,0.3853835734522388,10650
60,8,600,15,0.8,skeptical,0.5794444444444444,514,0.4205555555555557,375
60,8,600,15,0.8,skeptical,0.6152258852258853,548,0.3847741147741147,343
60,8,600,15,0.8,skeptical,0.5729548229548229,507,0.42704517704517714,380
60,8,600,15,0.8,skeptical,0.5922832722832723,525,0.4077167277167277,362
60,8,600,15,0.8,skeptical,0.6197374847374847,551,0.3802625152625152,338
60,8,600,15,0.8,skeptical,0.5477716727716727,484,0.4522283272283272,399
60,8,600,15,0.8,skeptical,0.5919841269841268,528,0.408015873015873,365
60,8,600,15,0.8,skeptical,0.5973809523809525,533,0.40261904761904765,360
60,8,600,15,0.8,skeptical,0.5143284493284493,458,0.48567155067155066,432
60,8,600,15,0.8,skeptical,0.6135714285714285,548,0.38642857142857145,346
60,8,600,15,0.8,reid,0.5706695773085956,15859,0.4293304226914046,11931
60,8,600,15,0.8,reid,0.6111825582793131,16821,0.38881744172068683,10701
60,8,600,15,0.8,reid,0.6128634243462939,17227,0.3871365756537063,10882
60,8,600,15,0.8,reid,0.5551891562476675,15780,0.4448108437523324,12643
60,8,600,15,0.8,reid,0.5733610590212496,15885,0.4266389409787505,11820
60,8,600,15,0.8,reid,0.6834240678139256,19295,0.3165759321860744,8938
60,8,600,15,0.8,reid,0.6457831868806972,18160,0.35421681311930275,9961
60,8,600,15,0.8,reid,0.5676282602567032,15880,0.43237173974329685,12096
60,8,600,15,0.8,reid,0.680444440172507,18932,0.31955555982749323,8891
60,8,600,15,0.8,reid,0.6575452587217824,18573,0.34245474127821773,9673
60,8,600,15,0.8,direct,0.949874382909034,6629,0.05012561709096576,355
60,8,600,15,0.8,direct,0.9112943475448834,7729,0.08870565245511686,758
60,8,600,15,0.8,direct,0.9170538586664632,10488,0.08294614133353669,953
60,8,600,15,0.8,direct,0.9046181683362143,9864,0.09538183166378558,1045
60,8,600,15,0.8,direct,0.9579047581090162,7091,0.042095241890983716,316
60,8,600,15,0.8,direct,0.9586293365777642,7459,0.041370663422235714,326
60,8,600,15,0.8,direct,0.89355723093889,12367,0.10644276906111011,1477
60,8,600,15,0.8,direct,0.9211505165935451,10410,0.07884948340645487,896
60,8,600,15,0.8,direct,0.8693962555988617,14335,0.13060374440113878,2157
60,8,600,15,0.8,direct,0.9414946348789999,9114,0.05850536512100002,571
60,8,600,15,0.8,indirect,0.6392832102640467,17783,0.3607167897359531,10024
60,8,600,15,0.8,indirect,0.6429321530457199,17481,0.3570678469542802,9708
60,8,600,15,0.8,indirect,0.6436081872166906,17491,0.35639181278330956,9687
60,8,600,15,0.8,indirect,0.5985082630196701,16889,0.40149173698033014,11325
60,8,600,15,0.8,indirect,0.6117727945538708,16874,0.38822720544612915,10708
60,8,600,15,0.8,indirect,0.6292431304174346,17177,0.37075686958256543,10125
60,8,600,15,0.8,indirect,0.5632772373398833,15871,0.43672276266011684,12299
60,8,600,15,0.8,indirect,0.652129368134738,17837,0.34787063186526185,9516
60,8,600,15,0.8,indirect,0.6289437035104345,17341,0.37105629648956556,10238
60,8,600,15,0.8,indirect,0.5760796988833178,16260,0.4239203011166822,11965
60,8,900,15,0.0,skeptical,0.567063492063492,508,0.4329365079365079,388
60,8,900,15,0.0,skeptical,0.6127228327228327,549,0.38727716727716716,344
60,8,900,15,0.0,skeptical,0.5856349206349207,523,0.41436507936507927,370
60,8,900,15,0.0,skeptical,0.6243650793650793,560,0.3756349206349206,336
60,8,900,15,0.0,skeptical,0.6755555555555558,607,0.3244444444444445,291
60,8,900,15,0.0,skeptical,0.5534859584859586,495,0.4465140415140415,399
60,8,900,15,0.0,skeptical,0.6340903540903542,562,0.3659096459096459,326
60,8,900,15,0.0,skeptical,0.5890476190476192,526,0.4109523809523809,366
60,8,900,15,0.0,skeptical,0.6208730158730158,553,0.3791269841269841,339
60,8,900,15,0.0,skeptical,0.6094444444444443,547,0.3905555555555557,351
60,8,900,15,0.0,reid,0.5685247389283347,19353,0.4314752610716655,14688
60,8,900,15,0.0,reid,0.5641336656252515,19111,0.43586633437474837,14766
60,8,900,15,0.0,reid,0.6508537983123862,22064,0.3491462016876141,11836
60,8,900,15,0.0,reid,0.5318753262846295,18462,0.4681246737153704,16249
60,8,900,15,0.0,reid,0.622659476863213,21430,0.3773405231367872,12987
60,8,900,15,0.0,reid,0.524366601569007,17818,0.47563339843099295,16162
60,8,900,15,0.0,reid,0.5784435031763657,19450,0.4215564968236343,14175
60,8,900,15,0.0,reid,0.6335985512030603,21733,0.36640144879693964,12568
60,8,900,15,0.0,reid,0.5510746669175209,18181,0.44892533308247884,14811
60,8,900,15,0.0,reid,0.5965385228524344,20080,0.4034614771475656,13581
60,8,900,15,0.0,direct,0.9614920750455805,7897,0.0385079249544192,322
60,8,900,15,0.0,direct,0.9319640534978653,11348,0.06803594650213461,833
60,8,900,15,0.0,direct,0.9228127691302654,11843,0.0771872308697342,995
60,8,900,15,0.0,direct,0.8722135566384647,14135,0.12778644336153536,2076
60,8,900,15,0.0,direct,0.9051322851084092,12623,0.09486771489159082,1328
60,8,900,15,0.0,direct,0.9039630789952301,10424,0.09603692100477007,1114
60,8,900,15,0.0,direct,0.9154144250403441,9462,0.08458557495965578,879
60,8,900,15,0.0,direct,0.9607209518650184,8631,0.03927904813498171,358
60,8,900,15,0.0,direct,0.9095145783825519,13702,0.09048542161744759,1368
60,8,900,15,0.0,direct,0.878854026774866,13940,0.12114597322513432,1926
60,8,900,15,0.0,indirect,0.7094584913220221,23488,0.290541508677978,9623
60,8,900,15,0.0,indirect,0.5916521109810443,19379,0.40834788901895563,13373
60,8,900,15,0.0,indirect,0.5784756900190463,18900,0.4215243099809536,13768
60,8,900,15,0.0,indirect,0.5799533894726784,19344,0.4200466105273215,14009
60,8,900,15,0.0,indirect,0.6237160170409654,20275,0.37628398295903465,12232
60,8,900,15,0.0,indirect,0.6507799304925701,21086,0.34922006950742984,11319
60,8,900,15,0.0,indirect,0.6224838269757076,20071,0.3775161730242926,12202
60,8,900,15,0.0,indirect,0.6344784370036051,20214,0.3655215629963947,11648
60,8,900,15,0.0,indirect,0.6028292049033409,19951,0.3971707950966588,13158
60,8,900,15,0.0,indirect,0.5465594273641806,18085,0.4534405726358194,15005
60,8,900,15,0.2,skeptical,0.655952380952381,587,0.3440476190476191,308
60,8,900,15,0.2,skeptical,0.5538095238095239,493,0.44619047619047614,398
60,8,900,15,0.2,skeptical,0.6387973137973137,566,0.3612026862026862,321
60,8,900,15,0.2,skeptical,0.5501587301587302,491,0.44984126984126965,403
60,8,900,15,0.2,skeptical,0.5629365079365078,505,0.4370634920634922,390
60,8,900,15,0.2,skeptical,0.6100793650793652,545,0.38992063492063495,349
60,8,900,15,0.2,skeptical,0.6594444444444447,589,0.3405555555555555,304
60,8,900,15,0.2,skeptical,0.5728571428571428,509,0.42714285714285716,380
60,8,900,15,0.2,skeptical,0.6037728937728936,537,0.39622710622710616,353
60,8,900,15,0.2,skeptical,0.6160317460317462,551,0.3839682539682541,342
60,8,900,15,0.2,reid,0.6305377153726395,21096,0.36946228462736086,12361
60,8,900,15,0.2,reid,0.63001744211766,20766,0.36998255788233997,12195
60,8,900,15,0.2,reid,0.6228963664483737,21771,0.37710363355162657,13180
60,8,900,15,0.2,reid,0.6002379880037002,21027,0.39976201199629996,14004
60,8,900,15,0.2,reid,0.6161366497092344,21253,0.38386335029076574,13241
60,8,900,15,0.2,reid,0.5769510483551582,19809,0.42304895164484163,14525
60,8,900,15,0.2,reid,0.5782999151516869,19311,0.4217000848483133,14082
60,8,900,15,0.2,reid,0.6140902702910146,20908,0.38590972970898546,13139
60,8,900,15,0.2,reid,0.5649970989671982,19036,0.4350029010328018,14656
60,8,900,15,0.2,reid,0.5351521578742431,18018,0.46484784212575697,15651
60,8,900,15,0.2,direct,0.8983290783129226,9932,0.10167092168707699,1130
60,8,900,15,0.2,direct,0.8958412811934661,11078,0.10415871880653357,1292
60,8,900,15,0.2,direct,0.9593988095711687,7890,0.04060119042883152,339
60,8,900,15,0.2,direct,0.8623822405704022,15377,0.1376177594295977,2457
60,8,900,15,0.2,direct,0.9018926029698637,12348,0.09810739703013605,1348
60,8,900,15,0.2,direct,0.889219329848172,12633,0.11078067015182794,1579
60,8,900,15,0.2,direct,0.8906807095024554,9262,0.10931929049754453,1143
60,8,900,15,0.2,direct,0.9128531190299061,11005,0.08714688097009368,1055
60,8,900,15,0.2,direct,0.9139015505463951,11321,0.08609844945360454,1071
60,8,900,15,0.2,direct,0.908495981512711,10041,0.09150401848728881,1017
60,8,900,15,0.2,indirect,0.6008610674138616,20173,0.3991389325861384,13400
60,8,900,15,0.2,indirect,0.6973756670441983,23046,0.30262433295580177,9997
60,8,900,15,0.2,indirect,0.6352453345520586,21371,0.364754665447941,12273
60,8,900,15,0.2,indirect,0.5790527820878394,18794,0.4209472179121608,13663
60,8,900,15,0.2,indirect,0.6097617057166614,20492,0.39023829428333845,13114
60,8,900,15,0.2,indirect,0.5873614520736865,18699,0.41263854792631344,13140
60,8,900,15,0.2,indirect,0.6249684769989751,20571,0.3750315230010248,12344
60,8,900,15,0.2,indirect,0.5937212006219957,18820,0.40627879937800443,12882
60,8,900,15,0.2,indirect,0.6317903480909277,21032,0.368209651909072,12258
60,8,900,15,0.2,indirect,0.6317638861476624,20431,0.3682361138523379,11909
60,8,900,15,0.4,skeptical,0.6300793650793651,564,0.36992063492063476,332
60,8,900,15,0.4,skeptical,0.6332173382173385,564,0.3667826617826618,326
60,8,900,15,0.4,skeptical,0.6315018315018314,562,0.36849816849816835,328
60,8,900,15,0.4,skeptical,0.6184920634920636,553,0.38150793650793635,340
60,8,900,15,0.4,skeptical,0.5951587301587301,532,0.4048412698412698,362
60,8,900,15,0.4,skeptical,0.6164285714285714,550,0.3835714285714286,344
60,8,900,15,0.4,skeptical,0.6025396825396824,538,0.39746031746031757,355
60,8,900,15,0.4,skeptical,0.5465873015873015,487,0.45341269841269843,404
60,8,900,15,0.4,skeptical,0.6023809523809525,538,0.39761904761904737,356
60,8,900,15,0.4,skeptical,0.6046825396825396,540,0.39531746031746023,354
60,8,900,15,0.4,reid,0.5984834192108012,20607,0.40151658078919905,13825
60,8,900,15,0.4,reid,0.6008271932585589,20090,0.399172806741441,13347
60,8,900,15,0.4,reid,0.5467726084459588,18207,0.4532273915540413,15092
60,8,900,15,0.4,reid,0.599038281002782,20604,0.40096171899721794,13791
60,8,900,15,0.4,reid,0.5408869570195585,18467,0.45911304298044164,15675
60,8,900,15,0.4,reid,0.6099732785305808,20819,0.3900267214694192,13312
60,8,900,15,0.4,reid,0.6205104231587291,21006,0.37948957684127077,12847
60,8,900,15,0.4,reid,0.5667377063617601,19876,0.43326229363823987,15195
60,8,900,15,0.4,reid,0.5316918359621136,17717,0.4683081640378864,15605
60,8,900,15,0.4,reid,0.6114185366560976,20178,0.3885814633439023,12824
60,8,900,15,0.4,direct,0.9371707647951041,7458,0.06282923520489571,506
60,8,900,15,0.4,direct,0.8911219693734153,12409,0.10887803062658455,1521
60,8,900,15,0.4,direct,0.9215730466442953,11284,0.0784269533557047,964
60,8,900,15,0.4,direct,0.8923623084817252,10168,0.10763769151827508,1232
60,8,900,15,0.4,direct,0.925389068614732,9864,0.07461093138526811,801
60,8,900,15,0.4,direct,0.8532109329356662,12209,0.1467890670643337,2106
60,8,900,15,0.4,direct,0.9230610332794245,9609,0.07693896672057611,806
60,8,900,15,0.4,direct,0.9254655747971156,10451,0.07453442520288472,847
60,8,900,15,0.4,direct,0.934190759382012,10347,0.06580924061798792,734
60,8,900,15,0.4,direct,0.8863540399989803,11916,0.11364596000101994,1533
60,8,900,15,0.4,indirect,0.6049301175778516,19654,0.3950698824221482,12829
60,8,900,15,0.4,indirect,0.5438341581128453,18383,0.45616584188715487,15420
60,8,900,15,0.4,indirect,0.6420677077165707,21198,0.3579322922834289,11816
60,8,900,15,0.4,indirect,0.5741731861697605,18531,0.4258268138302397,13743
60,8,900,15,0.4,indirect,0.6331561402249231,20351,0.3668438597750766,11794
60,8,900,15,0.4,indirect,0.5908460450379481,19652,0.40915395496205187,13608
60,8,900,15,0.4,indirect,0.5835454094033139,19292,0.4164545905966862,13776
60,8,900,15,0.4,indirect,0.6072924496374638,20273,0.3927075503625361,13111
60,8,900,15,0.4,indirect,0.6435942944091498,22158,0.35640570559084994,12273
60,8,900,15,0.4,indirect,0.6643364263740223,21459,0.33566357362597776,10845
60,8,900,15,0.6000000000000001,skeptical,0.621984126984127,555,0.37801587301587297,339
60,8,900,15,0.6000000000000001,skeptical,0.6164896214896216,548,0.3835103785103785,339
60,8,900,15,0.6000000000000001,skeptical,0.5823870573870572,515,0.41761294261294274,372
60,8,900,15,0.6000000000000001,skeptical,0.6511111111111113,582,0.34888888888888897,311
60,8,900,15,0.6000000000000001,skeptical,0.6338888888888888,569,0.3661111111111111,328
60,8,900,15,0.6000000000000001,skeptical,0.6168253968253968,551,0.38317460317460317,340
60,8,900,15,0.6000000000000001,skeptical,0.5393650793650793,483,0.4606349206349207,414
60,8,900,15,0.6000000000000001,skeptical,0.6119841269841271,549,0.38801587301587287,347
60,8,900,15,0.6000000000000001,skeptical,0.5499267399267399,490,0.45007326007325993,401
60,8,900,15,0.6000000000000001,skeptical,0.5313186813186814,474,0.4686813186813186,418
60,8,900,15,0.6000000000000001,reid,0.5062116334849716,16794,0.49378836651502844,16382
60,8,900,15,0.6000000000000001,reid,0.5567920906721117,18820,0.4432079093278883,14981
60,8,900,15,0.6000000000000001,reid,0.6652531492499743,22445,0.33474685075002564,11294
60,8,900,15,0.6000000000000001,reid,0.6125365554401684,20727,0.38746344455983167,13111
60,8,900,15,0.6000000000000001,reid,0.6137180717738128,20387,0.3862819282261877,12832
60,8,900,15,0.6000000000000001,reid,0.5723884815159213,19330,0.42761151848407875,14441
60,8,900,15,0.6000000000000001,reid,0.595040925827994,20269,0.40495907417200605,13794
60,8,900,15,0.6000000000000001,reid,0.5897896559070823,20284,0.4102103440929178,14108
60,8,900,15,0.6000000000000001,reid,0.5826490031918438,19972,0.4173509968081563,14306
60,8,900,15,0.6000000000000001,reid,0.5741207920296714,19272,0.4258792079703286,14296
60,8,900,15,0.6000000000000001,direct,0.9145275614210596,11606,0.08547243857894034,1089
60,8,900,15,0.6000000000000001,direct,0.8578710335979548,10217,0.14212896640204478,1699
60,8,900,15,0.6000000000000001,direct,0.9305548932951536,9633,0.06944510670484652,724
60,8,900,15,0.6000000000000001,direct,0.9474974897036181,12219,0.052502510296381644,682
60,8,900,15,0.6000000000000001,direct,0.8915662744657831,10698,0.10843372553421673,1306
60,8,900,15,0.6000000000000001,direct,0.9083116717817485,12805,0.09168832821825136,1297
60,8,900,15,0.6000000000000001,direct,0.9470408232913682,10119,0.0529591767086317,571
60,8,900,15,0.6000000000000001,direct,0.9061915165457596,10221,0.09380848345424046,1064
60,8,900,15,0.6000000000000001,direct,0.9588250791633434,7021,0.04117492083665703,306
60,8,900,15,0.6000000000000001,direct,0.9368644151665652,11137,0.06313558483343461,755
60,8,900,15,0.6000000000000001,indirect,0.5882692504061263,19927,0.4117307495938736,13947
60,8,900,15,0.6000000000000001,indirect,0.6198953059546469,20184,0.3801046940453532,12378
60,8,900,15,0.6000000000000001,indirect,0.7317970238154092,24911,0.26820297618459044,9131
60,8,900,15,0.6000000000000001,indirect,0.5735806507561089,18684,0.4264193492438912,13891
60,8,900,15,0.6000000000000001,indirect,0.5784520854610962,19298,0.4215479145389039,14066
60,8,900,15,0.6000000000000001,indirect,0.5570312236004822,18835,0.44296877639951787,14979
60,8,900,15,0.6000000000000001,indirect,0.5942996653282354,19595,0.4057003346717644,13379
60,8,900,15,0.6000000000000001,indirect,0.5387417548817758,18120,0.4612582451182243,15514
60,8,900,15,0.6000000000000001,indirect,0.6216112393762202,20786,0.3783887606237798,12650
60,8,900,15,0.6000000000000001,indirect,0.5553006129234502,18041,0.4446993870765496,14465
60,8,900,15,0.8,skeptical,0.605079365079365,543,0.3949206349206349,353
60,8,900,15,0.8,skeptical,0.6142857142857142,548,0.3857142857142855,345
60,8,900,15,0.8,skeptical,0.6067460317460317,542,0.3932539682539681,352
60,8,900,15,0.8,skeptical,0.5473137973137975,486,0.4526862026862027,398
